Res,layer_41,layer_40,layer_39,layer_38,layer_37,layer_36,layer_35,layer_34,layer_33,layer_32,layer_31,layer_30,layer_29,layer_28,layer_27,layer_26,layer_25,layer_24,layer_23,layer_22,layer_21,layer_20,layer_19,layer_18,layer_17,layer_16,layer_15,layer_14,layer_13,layer_12,layer_11,layer_10,layer_9,layer_8,layer_7,layer_6,layer_5,layer_4,layer_3,layer_2,layer_1
"Using Answer Using one word only :  The atomic number of iron is ____
 Answer: ",2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,▁Iron,▁Iron,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2
"Using Answer Using one word only :  The chemical symbol for sodium is ____
 Answer: ",▁Na,▁Na,▁Na,▁Na,▁Na,▁Na,▁Na,▁Na,▁Na,▁Na,▁Na,▁Na,▁Na,▁Na,▁Na,▁Na,▁Na,▁Na,▁S,▁Na,▁A,2,▁',"▁""","▁""","▁""",▁The,1,1,<0x0A>,1,1,1,1,1,1,1,1,1,1,2
"Using Answer Using one word only :  The boiling point of mercury is ____ degrees Celsius
 Answer: ",3,3,3,3,3,3,3,3,1,1,1,1,1,1,1,1,1,1,▁mer,1,1,1,1,1,1,1,1,1,1,<0x0A>,1,1,1,1,1,1,1,1,1,1,2
"Using Answer Using one word only :  The scientist who discovered gravity was ____
 Answer: ",▁Newton,▁Newton,▁Newton,▁Newton,▁Newton,▁Newton,▁Newton,▁Newton,▁Newton,▁Newton,▁Newton,▁Newton,▁Newton,▁Newton,▁Newton,▁Newton,▁_,▁_,"▁""","▁""","▁""","▁""","▁""","▁""","▁""","▁""",▁The,"▁""",1,<0x0A>,1,1,1,1,1,1,1,1,1,1,2
"Using Answer Using one word only :  The father of modern physics is considered to be ____
 Answer: ",▁Newton,▁Albert,▁Albert,▁Albert,▁Albert,▁Newton,▁Albert,▁Albert,▁Newton,▁Newton,▁Newton,▁Newton,▁Newton,▁Newton,▁Newton,▁Newton,▁Newton,▁_,▁A,▁A,▁A,▁The,▁A,"▁""",▁The,▁The,▁The,1,1,1,1,1,1,1,1,1,1,1,1,1,2
"Using Answer Using one word only :  The speed of sound in air is approximately ____ m/s
 Answer: ",3,3,3,3,3,3,3,3,3,3,1,1,▁Mach,▁Mach,▁sound,▁sound,1,1,1,1,1,1,1,1,1,1,1,1,1,<0x0A>,1,1,1,1,1,1,1,1,1,1,2
"Using Answer Using one word only :  The human brain weighs about ____ kilograms
 Answer: ",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,<0x0A>,1,1,1,1,1,1,1,1,1,1,2
"Using Answer Using one word only :  The periodic table has ____ known elements
 Answer: ",1,1,1,1,1,1,1,1,1,▁,▁,1,1,▁,▁,▁,▁,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2
"Using Answer Using one word only :  The most abundant gas in Earth's atmosphere is ____
 Answer: ",▁N,▁N,▁N,▁N,▁N,▁N,▁N,▁N,▁O,▁O,▁O,▁O,▁O,▁CO,▁air,▁air,▁_,▁_,▁air,▁air,"▁""","▁""",▁',▁',"▁""","▁""",▁The,1,1,<0x0A>,1,1,1,1,1,1,1,1,1,1,2
"Using Answer Using one word only :  The second largest country by land area is ____
 Answer: ",▁Russia,▁China,▁Canada,▁China,▁China,▁Canada,▁Russia,▁Russia,▁Russia,▁China,▁China,▁China,▁China,▁Russia,▁Russia,▁Russia,▁Russia,▁Russia,▁China,▁China,▁Land,▁land,▁B,▁B,"▁""","▁""",▁The,1,1,<0x0A>,1,1,1,1,1,1,1,1,1,1,2
"Using Answer Using one word only :  The River Nile flows through ____ countries
 Answer: ",▁Egypt,1,1,1,1,1,1,▁Egypt,1,▁N,▁N,▁N,▁N,▁,▁,▁,▁Egypt,▁Egypt,▁Egypt,▁Egypt,1,1,1,1,1,"▁""","▁""",1,1,1,1,1,1,1,1,1,1,1,1,1,2
"Using Answer Using one word only :  The deepest ocean in the world is the ____
 Answer: ",▁Pacific,▁Pacific,▁Pacific,▁Pacific,▁Pacific,▁Pacific,▁_,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁aby,▁Deep,▁Deep,▁Deep,▁Deep,▁deep,▁Sea,▁',▁The,"▁""",▁The,"▁""",1,<0x0A>,1,1,▁The,▁The,1,1,1,1,1,1,2
"Using Answer Using one word only :  The capital city of India is ____
 Answer: ",▁Del,▁Del,▁Del,▁Del,▁New,▁New,▁New,▁Del,▁Del,▁Del,▁Del,▁Del,▁Del,▁Del,▁Del,▁Del,▁Del,▁_,▁_,▁Capital,▁Capital,▁capital,▁capital,▁',"▁""","▁""",▁The,1,1,1,1,1,1,1,1,1,1,1,1,1,2
"Using Answer Using one word only :  The first successful powered flight was in the year ____
 Answer: ",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,▁,1,1,1,1,1,1,1,1,"▁""","▁""",1,1,1,1,1,1,1,1,1,1,1,1,1,2
"Using Answer Using one word only :  The number of letters in the English alphabet is ____
 Answer: ",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,▁alphabet,2,▁alphabet,▁alphabet,1,1,1,1,1,1,1,1,1,<0x0A>,1,1,1,1,1,1,1,1,1,1,2
"Using Answer Using one word only :  The smallest even number is ____
 Answer: ",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2
"Using Answer Using one word only :  The product of the angles in a triangle is always ____
 Answer: ",1,1,1,1,1,1,1,1,1,1,1,1,1,▁,▁sum,1,▁,1,▁tri,▁tri,1,1,1,1,1,"▁""",▁The,"▁""",1,<0x0A>,1,1,1,1,1,1,1,1,1,1,2
"Using Answer Using one word only :  The measure of a right angle is ____ degrees
 Answer: ",9,9,9,9,9,9,9,9,9,9,9,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,<0x0A>,1,1,1,1,1,1,1,1,1,1,2
"Using Answer Using one word only :  The cosine of 0 degrees is ____
 Answer: ",1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,<0x0A>,1,1,<0x0A>,1,1,1,1,1,1,1,1,1,1,2
"Using Answer Using one word only :  The average of 5, 10, and 15 is ____
 Answer: ",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,▁middle,▁average,3,1,1,1,1,"▁""",1,<0x0A>,1,1,1,1,1,1,1,1,1,1,2
"Using Answer Using one word only :  The solution to 2x-8=0 is ____
 Answer: ",4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,2,2,2,2,2,2,2,1,2,1,<0x0A>,<0x0A>,1,1,<0x0A>,1,1,1,1,1,1,1,1,1,1,2
"Using Answer Using one word only :  The radius of a circle is half its ____
 Answer: ",▁diameter,▁diameter,▁diameter,▁diameter,▁diameter,▁diameter,▁diameter,▁diameter,▁diameter,▁diameter,▁diameter,▁diameter,▁diameter,▁diameter,▁radius,▁radius,▁radius,▁radius,▁radius,▁radius,▁The,▁The,"▁""","▁""","▁""","▁""",▁The,1,1,<0x0A>,1,1,1,1,1,1,1,1,1,1,2
"Using Answer Using one word only :  The radius of a circle is half its ____
 Answer: ",▁diameter,▁diameter,▁diameter,▁diameter,▁diameter,▁diameter,▁diameter,▁diameter,▁diameter,▁diameter,▁diameter,▁diameter,▁diameter,▁diameter,▁radius,▁radius,▁radius,▁radius,▁radius,▁radius,▁The,▁The,"▁""","▁""","▁""","▁""",▁The,1,1,<0x0A>,1,1,1,1,1,1,1,1,1,1,2
"Using Answer Using one word only :  The diagonal of a cube is equal to ____
 Answer: ",√,▁The,▁root,▁root,▁root,▁root,2,2,2,2,2,2,2,1,1,2,3,3,▁cube,1,1,1,1,1,1,1,1,1,1,<0x0A>,1,1,1,1,1,1,1,1,1,1,2
"Using Answer Using one word only :  The largest three-digit number is ____
 Answer: ",9,9,9,9,9,9,9,9,9,9,3,3,3,3,1,3,3,3,3,3,3,3,3,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2
"Using Answer Using one word only :  The first four prime numbers are ____
 Answer: ",2,2,2,2,2,2,1,1,1,1,1,1,1,1,▁prime,▁prime,▁prime,▁prime,▁prime,1,1,1,1,"▁""",1,"▁""",1,1,1,<0x0A>,1,1,1,1,1,1,1,1,1,1,2
"Using Answer Using one word only :  The number of edges in a cube is ____
 Answer: ",1,1,1,1,1,1,1,1,1,2,2,2,1,3,3,3,3,3,3,3,3,3,3,1,1,1,1,1,1,<0x0A>,1,1,1,1,1,1,1,1,1,1,2
"Using Answer Using one word only :  The value of 7! (7 factorial) is ____
 Answer: ",5,5,5,5,5,1,1,1,1,1,1,1,7,7,7,7,7,7,7,7,7,▁permut,6,7,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2
"Using Answer Using one word only :  The equation of a straight line is given by ____
 Answer: ",▁y,▁y,▁y,▁y,▁y,▁y,▁y,▁y,▁y,▁y,▁y,▁y,▁y,▁A,▁Slo,▁equation,▁equation,▁equation,"▁""","▁""","▁""","▁""","▁""","▁""","▁""","▁""",▁The,1,1,<0x0A>,1,1,1,1,1,1,1,1,1,1,2
"Using Answer Using one word only :  The SI unit of temperature is ____
 Answer: ",▁k,▁Kel,▁Kel,▁Kel,▁Kel,▁Kel,▁Kel,▁Kel,▁Kel,▁Kel,▁Kel,▁Kel,▁Kel,▁Kel,▁Kel,▁temperature,▁_,▁_,▁temperature,▁therm,▁temperature,▁temperature,▁measurement,1,1,"▁""",<0x0A>,1,1,<0x0A>,1,1,1,1,1,1,1,1,1,1,2
"Using Answer Using one word only :  The freezing point of ethanol is ____ degrees Celsius
 Answer: ",▁-,▁-,1,1,▁-,▁-,▁-,▁-,1,1,1,1,2,1,▁Eth,1,1,1,1,1,1,1,1,1,1,1,1,1,1,<0x0A>,1,1,1,1,1,1,1,1,1,1,2
"Using Answer Using one word only :  The most common isotope of hydrogen is called ____
 Answer: ",▁prot,▁prot,▁prot,1,1,▁prot,▁prot,▁H,▁H,▁H,▁H,▁H,▁H,▁H,▁H,▁H,▁H,▁hydro,▁hydro,▁H,1,▁H,"▁""",▁H,"▁""","▁""","▁""","▁""",1,<0x0A>,1,1,1,1,1,1,1,1,1,1,2
"Using Answer Using one word only :  The universal gravitational constant is approximately ____
 Answer: ",6,6,6,▁G,▁G,▁G,▁G,▁G,▁G,▁G,▁G,▁G,1,1,▁,1,1,▁constant,▁constant,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2
"Using Answer Using one word only :  The year Albert Einstein published his theory of relativity was ____
 Answer: ",1,1,1,1,1,1,1,1,1,1,1,1,1,1,▁,▁,▁,1,▁,1,1,1,1,1,1,"▁""",▁The,1,1,1,1,1,1,1,1,1,1,1,1,1,2
"Using Answer Using one word only :  The first human to travel into space was ____
 Answer: ",▁Y,▁Y,▁Y,▁Y,▁Y,▁Y,▁Y,▁Y,▁Y,▁Y,▁Y,▁A,▁A,▁A,▁_,▁_,▁_,▁_,▁_,"▁""","▁""","▁""",▁',"▁""","▁""","▁""",▁The,"▁""",1,<0x0A>,1,1,1,1,1,1,1,1,1,1,2
"Using Answer Using one word only :  The planet with the highest number of rings is ____
 Answer: ",▁Sat,▁Sat,▁Sat,▁Sat,▁Sat,▁Sat,▁Sat,▁Sat,▁Sat,▁Sat,▁Sat,▁Sat,▁Sat,▁Sat,▁Sat,▁Sat,▁Ring,▁rings,▁rings,▁planet,▁planet,▁planet,▁Th,▁E,"▁""","▁""",▁The,1,1,<0x0A>,1,1,1,1,1,1,1,1,1,1,2
"Using Answer Using one word only :  The first law of thermodynamics states that energy cannot be ____ or ____
 Answer: ",▁created,▁created,▁created,▁created,▁created,▁created,▁created,▁created,▁created,▁created,1,1,1,▁A,▁The,▁*,▁*,▁*,▁The,▁The,▁The,1,1,▁',<0x0A>,<0x0A>,▁The,1,1,<0x0A>,1,1,1,1,1,1,1,1,1,1,2
"Using Answer Using one word only :  The Richter scale measures ____
 Answer: ",▁Magn,▁earth,▁Magn,▁earth,▁earth,▁magnitude,▁Magn,▁magnitude,▁earth,▁magnitude,▁magnitude,▁magnitude,▁magnitude,▁magnitude,▁_,▁_,▁_,▁_,"▁""",▁magnitude,▁earth,"▁""","▁""","▁""","▁""","▁""",▁The,1,1,1,1,1,1,1,1,1,1,1,1,1,2
"Using Answer Using one word only :  The capital of Australia is ____
 Answer: ",▁Can,▁Can,▁Can,▁Can,▁Can,▁Can,▁Can,▁Can,▁Can,▁Can,▁Can,▁Can,▁Can,▁Sydney,▁Melbourne,▁Melbourne,▁Melbourne,▁Melbourne,▁Melbourne,▁Capital,▁Capital,▁capital,▁capital,▁',"▁""","▁""",▁The,"▁""",1,<0x0A>,1,1,1,1,1,1,1,1,1,1,2
"Using Answer Using one word only :  The largest rainforest in the world is ____
 Answer: ",▁Amazon,▁Amazon,▁Amazon,▁Amazon,▁Amazon,▁Amazon,▁Amazon,▁Amazon,▁Amazon,▁Amazon,▁Amazon,▁Amazon,▁Amazon,▁Amazon,▁Amazon,▁Amazon,▁Amazon,▁Amazon,▁The,▁The,▁The,▁The,▁The,▁The,▁The,"▁""",▁The,"▁""",1,<0x0A>,1,1,1,▁The,1,1,1,1,1,1,2
"Using Answer Using one word only :  The Empire State Building is located in ____
 Answer: ",▁New,▁New,▁New,▁New,▁New,▁New,▁New,▁New,▁New,▁New,▁New,▁New,▁New,▁New,▁New,▁New,▁New,▁New,▁New,▁New,▁New,"▁""",▁',"▁""","▁""","▁""",▁The,1,1,1,1,1,1,1,1,1,1,1,1,1,2
"Using Answer Using one word only :  The Leaning Tower of Pisa is in the country of ____
 Answer: ",▁Italy,▁Italy,▁Italy,▁Italy,▁Italy,▁Italy,▁Italy,▁Italy,▁Italy,▁Italy,▁Italy,▁Italy,▁Italy,▁Italy,▁Italy,▁Italy,▁Italy,▁Italy,▁Italy,▁Italy,▁Italy,▁Italy,▁Italy,▁Italy,"▁""","▁""",▁The,1,1,1,1,1,1,1,1,1,1,1,1,1,2
"Using Answer Using one word only :  The Great Pyramids of Giza were built by the ____ civilization
 Answer: ",▁Egypt,▁Egypt,▁Egypt,▁Egypt,▁Egypt,▁Egypt,▁Egypt,▁An,▁An,▁An,▁An,▁An,▁Egypt,▁The,▁The,▁Egypt,▁Egypt,▁Egypt,▁Egypt,▁Egypt,▁The,▁The,▁Egypt,▁The,▁The,"▁""",▁The,1,1,1,1,1,1,1,1,1,1,1,1,1,2
"Using Answer Using one word only :  The formula for potential energy is ____
 Answer: ",▁E,▁E,▁E,▁E,▁E,▁E,▁E,▁E,▁E,▁E,▁potential,▁potential,▁potential,▁potential,▁potential,▁potential,▁Energy,▁energy,▁energy,"▁""","▁""","▁""","▁""","▁""","▁""","▁""",<0x0A>,1,1,<0x0A>,1,1,1,1,1,1,1,1,1,1,2
"Using Answer Using one word only :  The kinetic energy of an object depends on its ____ and ____
 Answer: ",1,1,1,1,1,▁velocity,▁velocity,1,▁velocity,▁velocity,▁velocity,▁velocity,▁velocity,▁velocity,▁velocity,▁velocity,▁velocity,▁The,▁velocity,▁The,1,1,1,1,▁The,▁The,▁The,1,1,<0x0A>,1,1,1,1,1,1,1,1,1,1,2
"Using Answer Using one word only :  The law of reflection states that the angle of incidence is equal to the angle of ____
 Answer: ",▁reflection,▁reflection,▁reflection,▁reflection,▁reflection,▁reflection,▁reflection,▁reflection,▁reflection,▁reflection,▁reflection,▁reflection,▁reflection,▁reflection,▁reflection,▁The,▁The,▁reflection,▁reflection,▁Ref,▁The,▁The,▁The,"▁""",▁The,▁The,▁The,1,1,<0x0A>,1,1,1,1,1,1,1,1,1,1,2
"Using Answer Using one word only :  The speed of a wave is calculated as ____
 Answer: ",▁frequency,▁frequency,▁frequency,▁frequency,▁frequency,▁frequency,▁_,▁_,▁the,▁The,▁the,▁v,▁speed,▁wave,▁velocity,▁velocity,▁velocity,▁velocity,▁velocity,▁velocity,▁velocity,▁velocity,▁speed,1,1,"▁""",▁The,1,1,1,1,1,1,1,1,1,1,1,1,1,2
"Using Answer Using one word only :  The unit of electric current is ____
 Answer: ",▁A,▁A,▁A,▁A,▁A,▁A,▁A,▁A,▁A,▁A,▁A,▁A,▁A,▁A,▁A,▁A,▁A,▁_,▁Electric,"▁""",▁A,▁unit,▁unit,▁Unit,"▁""","▁""",▁The,1,1,<0x0A>,1,1,1,1,1,1,1,1,1,1,2
"Using Answer Using one word only :  The resistance of a conductor is measured in ____
 Answer: ",▁Oh,▁oh,▁oh,▁oh,▁Oh,▁Oh,▁Oh,▁Oh,▁Oh,▁Oh,▁Oh,▁Oh,▁Oh,▁Oh,▁Oh,▁resistance,▁resistance,▁_,▁resistance,▁resistance,▁resistance,▁A,▁The,"▁""",1,"▁""",▁The,"▁""",1,<0x0A>,1,1,1,1,1,1,1,1,1,1,2
"Using Answer Using one word only :  The first programmable computer was invented in the year ____
 Answer: ",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"▁""","▁""","▁""",1,1,1,1,1,1,1,1,1,1,1,1,2
"Using Answer Using one word only :  The founder of the company Apple was ____
 Answer: ",▁Steve,▁Steve,▁Steve,▁Steve,▁Steve,▁Steve,▁Steve,▁Steve,▁Steve,▁Steve,▁Steve,▁Steve,▁Steve,▁Steve,▁Steve,▁Steve,▁Steve,▁_,▁The,▁The,▁The,▁The,"▁""","▁""","▁""","▁""",▁The,"▁""",1,1,1,1,1,▁The,1,1,1,1,1,1,2
"Using Answer Using one word only :  The binary value of the decimal number 8 is ____
 Answer: ",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,8,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2
"Using Answer Using one word only :  The smallest particle of an element is called ____
 Answer: ",▁atom,▁atom,▁atom,▁atom,▁atom,▁atom,▁atom,▁atom,▁atom,▁atom,▁atom,▁atom,▁atom,▁atom,▁atom,▁atom,▁atom,▁atom,▁atom,▁atom,▁A,▁atomic,"▁""",▁atomic,"▁""","▁""",▁The,1,1,1,1,1,1,1,1,1,1,1,1,1,2
"Using Answer Using one word only :  The SI unit of distance is ____
 Answer: ",▁met,▁met,▁met,▁met,▁met,▁met,▁meter,▁A,▁A,▁A,▁meter,▁meter,▁Kil,▁Kil,▁_,▁_,▁_,▁_,"▁""",▁Unit,1,▁unit,▁measured,▁Unit,1,"▁""",<0x0A>,1,1,<0x0A>,1,1,1,1,1,1,1,1,1,1,2
"Using Answer Using one word only :  The number of protons in hydrogen is ____
 Answer: ",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2
"Using Answer Using one word only :  The Hubble Space Telescope was launched in ____
 Answer: ",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"▁""",1,1,1,1,1,1,1,1,1,1,1,1,1,1,2
"Using Answer Using one word only :  The periodic table was first developed by ____
 Answer: ",▁D,▁D,▁D,▁D,▁D,▁M,▁D,▁D,▁D,▁D,▁D,▁M,▁Period,▁Period,▁Period,▁Period,▁Period,▁Chem,▁Chem,▁The,▁The,▁The,▁A,"▁""",▁The,"▁""",▁The,1,1,1,1,1,1,1,1,1,1,1,1,1,2
"Using Answer Using one word only :  The formula for the volume of a pyramid is ____
 Answer: ",1,1,1,1,1,1,1,▁V,1,▁Volume,▁A,▁Volume,▁Volume,▁Volume,▁Volume,▁Volume,▁Volume,▁Volume,▁Volume,▁Volume,▁Volume,1,1,1,1,"▁""",▁The,"▁""",1,<0x0A>,1,1,1,1,1,1,1,1,1,1,2
"Using Answer Using one word only :  The largest moon of Saturn is ____
 Answer: ",▁T,▁T,▁T,▁T,▁T,▁T,▁T,▁T,▁T,▁T,▁T,▁T,▁T,▁T,▁T,▁Sat,▁Sat,▁Sat,▁Sat,▁Jup,▁The,▁Moon,▁',▁B,"▁""","▁""",▁The,1,1,1,1,1,1,1,1,1,1,1,1,1,2
"Using Answer Using one word only :  The year the Wright brothers flew was ____
 Answer: ",1,1,1,1,1,1,1,1,1,1,1,1,1,1,▁,▁,▁,▁_,▁,1,1,1,1,1,1,"▁""","▁""","▁""",1,<0x0A>,1,1,1,1,1,1,1,1,1,1,2
"Using Answer Using one word only :  The hottest planet in the solar system is ____
 Answer: ",▁Ven,▁Ven,▁Mercur,▁Ven,▁Ven,▁Mercur,▁Ven,▁Ven,▁Ven,▁Ven,▁Ven,▁Ven,▁Ven,▁Ven,▁Ven,▁Ven,▁Ven,▁Ven,▁Hot,▁Hot,▁Hot,▁Hot,▁Hot,▁',"▁""","▁""",▁The,"▁""",1,<0x0A>,1,1,1,1,1,1,1,1,1,1,2
"Using Answer Using one word only :  The ancient city of Rome is located in ____
 Answer: ",▁Italy,▁Italy,▁Italy,▁Italy,▁Italy,▁Italy,▁Italy,▁Italy,▁Italy,▁Italy,▁Italy,▁Italy,▁Italy,▁Italy,▁Italy,▁Italy,▁Italy,▁Italy,▁The,▁The,▁The,"▁""","▁""","▁""","▁""","▁""",▁The,1,1,1,1,1,1,1,1,1,1,1,1,1,2
"Using Answer Using one word only :  The year World War II ended was ____
 Answer: ",1,1,1,1,1,1,1,1,1,1,1,1,1,▁,▁,▁,▁,▁_,▁,1,1,1,1,1,1,"▁""","▁""",1,1,1,1,1,1,1,1,1,1,1,1,1,2
"Using Answer Using one word only :  The Statue of Liberty was gifted by ____
 Answer: ",▁France,▁France,▁France,▁France,▁France,▁France,▁France,▁France,▁France,▁France,▁France,▁France,▁France,▁France,▁France,▁France,▁The,▁The,▁The,▁The,▁The,▁The,"▁""","▁""","▁""","▁""",▁The,"▁""",1,1,1,1,1,1,1,1,1,1,1,1,2
"Using Answer Using one word only :  The most populous city in the world is ____
 Answer: ",▁Tokyo,▁Tokyo,▁Tokyo,▁Tokyo,▁Tokyo,▁Tokyo,▁Tokyo,▁Tokyo,▁Tokyo,▁Tokyo,▁Be,▁Tokyo,▁Tokyo,▁Tokyo,▁Tokyo,▁Tokyo,▁Tokyo,▁Tokyo,▁Tokyo,▁Tokyo,▁The,1,"▁""","▁""","▁""","▁""",▁The,"▁""",1,<0x0A>,1,1,1,▁The,1,1,1,1,1,1,2
"Using Answer Using one word only :  The only continent without snakes is ____
 Answer: ",▁Ant,▁Ant,▁Ant,▁Ant,▁Ant,▁Ant,▁Ant,▁Ant,▁Ant,▁Ant,▁Ant,▁Ant,▁Ant,▁Europe,▁Europe,▁Europe,▁Europe,▁Africa,▁Africa,▁Europe,▁Europe,▁The,▁Europe,0,▁A,"▁""",▁The,1,1,1,1,1,1,▁The,1,1,1,1,1,1,2
"Using Answer Using one word only :  The number of states in the USA is ____
 Answer: ",5,5,5,5,5,5,5,5,5,5,3,▁,▁,▁,▁,▁states,▁states,▁states,▁states,1,▁state,1,1,1,1,1,1,"▁""",1,<0x0A>,1,1,1,1,1,1,1,1,1,1,2
"Using Answer Using one word only :  The Taj Mahal was built by Emperor ____
 Answer: ",▁Shah,▁Shah,▁Shah,▁Shah,▁Shah,▁Shah,▁Shah,▁Shah,▁Shah,▁Shah,▁Shah,▁Shah,▁Shah,▁Shah,▁Shah,▁Shah,▁A,▁A,▁T,▁The,▁A,▁A,▁A,▁A,▁A,"▁""",▁The,1,1,1,1,1,1,1,1,1,1,1,1,1,2
"Using Answer Using one word only :  The capital of Italy is ____
 Answer: ",▁Rome,▁Rome,▁Rome,▁Rome,▁Rome,▁Rome,▁Rome,▁Rome,▁Rome,▁Rome,▁Rome,▁Rome,▁Rome,▁Rome,▁Rome,▁Rome,▁Rome,▁Rome,▁Rome,▁Rome,▁capital,▁capital,▁capital,"▁""","▁""","▁""",▁The,"▁""",1,1,1,1,1,1,1,1,1,1,1,1,2
"Using Answer Using one word only :  The Amazon rainforest is often called the ____ of the planet
 Answer: ",▁L,▁l,▁L,▁l,"▁""","▁""","▁""","▁""","▁""","▁""","▁""","▁""","▁""",▁E,"▁""","▁""","▁""","▁""","▁""","▁""","▁""","▁""","▁""",▁',"▁""","▁""","▁""",1,1,<0x0A>,1,1,1,1,1,1,1,1,1,1,2
"Using Answer Using one word only :  The number of neutrons in carbon-12 is ____
 Answer: ",6,6,6,6,6,6,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2
"Using Answer Using one word only :  The planet known as the Red Planet is ____
 Answer: ",▁Mars,▁Mars,▁Mars,▁Mars,▁Mars,▁Mars,▁Mars,▁Mars,▁Mars,▁Mars,▁Mars,▁Mars,▁Mars,▁Mars,▁Mars,▁Mars,▁_,▁_,▁Mars,▁Mars,▁The,▁Earth,"▁""",▁',"▁""","▁""",▁The,"▁""",1,1,1,1,1,1,1,1,1,1,1,1,2
"Using Answer Using one word only :  The most abundant metal on Earth is ____
 Answer: ",▁Iron,▁Iron,▁Iron,▁Al,▁Iron,▁Al,▁Iron,▁Iron,▁Iron,▁Iron,▁Iron,▁Iron,▁Iron,▁Iron,▁Iron,▁Earth,▁Earth,▁Earth,▁Earth,▁Earth,▁Earth,▁Earth,▁',"▁""","▁""","▁""",▁The,1,1,<0x0A>,1,1,1,1,1,1,1,1,1,1,2
"Using Answer Using one word only :  The element with the highest melting point is ____
 Answer: ",▁T,▁T,▁T,▁T,▁Gold,▁Pl,▁Pl,▁Pl,▁Pl,▁Pl,▁P,▁Pl,▁Pl,▁P,▁Al,▁Al,▁Al,▁Diam,▁element,▁therm,▁therm,▁therm,▁therm,▁High,▁A,▁E,▁The,1,1,<0x0A>,1,1,1,1,1,1,1,1,1,1,2
"Using Answer Using one word only :  The lowest temperature ever recorded on Earth was in ____
 Answer: ",▁Ant,▁Ant,▁Ant,▁Ant,▁Ant,▁Ant,▁Ant,▁Ant,▁Ant,▁Ant,▁Ant,▁Ant,▁Ant,▁Ant,▁Ant,▁Ant,▁Ant,▁Ant,▁therm,▁(-,▁extreme,▁extreme,▁extreme,1,1,"▁""",▁The,"▁""",1,<0x0A>,1,1,1,1,1,1,1,1,1,1,2
"Using Answer Using one word only :  The equation 𝑦=𝑚𝑥+𝑐 represents a ____
 Answer: ",▁line,▁line,▁line,▁line,▁line,▁line,<0x09>,▁a,<0x09>,<0x09>,<0x09>,<0x09>,▁linear,▁linear,▁linear,▁linear,▁linear,▁linear,▁linear,<0x09>,<0x09>,▁linear,1,1,<0x0A>,<0x0A>,<0x0A>,1,1,<0x0A>,1,1,1,1,1,1,1,1,1,1,2
"Using Answer Using one word only :  y=mx+c represents a ____
 Answer: ",▁line,▁line,▁line,▁line,▁line,▁line,▁line,▁line,▁line,▁line,▁straight,▁straight,▁straight,▁straight,▁linear,▁linear,▁linear,▁linear,▁linear,▁linear,▁linear,▁linear,▁linear,▁y,<0x0A>,<0x0A>,▁y,1,1,1,1,1,1,1,1,1,1,1,1,1,2
"Using Answer Using one word only :  The first programming language designed was ____
 Answer: ",▁A,▁Fort,▁Fort,▁FOR,▁FOR,▁FOR,▁FOR,▁FOR,▁FOR,▁FOR,▁FOR,▁FOR,▁FOR,▁FOR,▁C,▁C,▁C,▁programming,▁programming,▁C,▁programming,▁programming,"▁""","▁""","▁""","▁""","▁""",1,1,<0x0A>,1,1,1,1,1,1,1,1,1,1,2
"Using Answer Using one word only :  A gigabyte is equal to ____ megabytes
 Answer: ",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,<0x0A>,1,1,<0x0A>,1,1,1,1,1,1,1,1,1,1,2
